season,teamId,gameType,teamName,teamCity,teamScore,opponentScore,assists,rebounds,blocks,steals,turnovers,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,plusMinusPoints,foulsPersonal,numMinutes,win,gamesPlayed,teamScoreTotal,opponentScoreTotal,assistsTotal,reboundsTotal,blocksTotal,stealsTotal,turnoversTotal,fieldGoalsPercentage,threePointersPercentage,freeThrowsPercentage,proportionThreePoint,losses,team,salary,teamScore_norm,teamScore_rank,assists_norm,assists_rank,rebounds_norm,rebounds_rank,blocks_norm,blocks_rank,steals_norm,steals_rank,turnovers_norm,turnovers_rank,fieldGoalsMade_norm,fieldGoalsMade_rank,fieldGoalsAttempted_norm,fieldGoalsAttempted_rank,threePointersMade_norm,threePointersMade_rank,threePointersAttempted_norm,threePointersAttempted_rank,freeThrowsMade_norm,freeThrowsMade_rank,freeThrowsAttempted_norm,freeThrowsAttempted_rank,fieldGoalsPercentage_norm,fieldGoalsPercentage_rank,threePointersPercentage_norm,threePointersPercentage_rank,freeThrowsPercentage_norm,freeThrowsPercentage_rank,proportionThreePoint_norm,proportionThreePoint_rank,plusMinusPoints_norm,plusMinusPoints_rank,foulsPersonal_norm,foulsPersonal_rank,numMinutes_norm,numMinutes_rank,win_norm,win_rank,losses_norm,losses_rank,gamesPlayed_norm,gamesPlayed_rank,salary_norm,salary_rank
1991-1992,1610612751,Regular Season,Nets,New Jersey,105.3780487804878,107.07317073170732,23.621951219512194,47.609756097560975,7.5,8.975609756097562,16.51219512195122,3473.0,7580.0,224.0,670.0,1471.0,2009.0,-1.4444444444444444,22.365853658536587,241.21951219512195,40.0,82,8641,8780,1937.0,3904.0,615.0,736.0,1354.0,0.45817941952506597,0.33432835820895523,0.7322050771528124,0.08839050131926121,42.0,Nets,12598000.0,0.6073279585372875,18,0.5143960674157303,25,1.0,1,0.7941176470588236,5,0.6415373244641539,13,0.9128919860627177,41,0.9196501776441651,9,1.0,1,0.5972602739726027,11,0.6598984771573604,12,0.7430519140010488,26,0.7635643564356436,23,0.43846080966545303,34,0.5489533464751714,20,0.4058340033949791,36,0.35374394985372704,25,0.5821421764817992,25,0.37621202327084696,16,0.1463414634146339,14,0.5970149253731343,11,0.609375,17,1.0,1,0.12585733882030178,17
1991-1992,1610612752,Playoffs,Knicks,New York,90.25,89.25,22.75,43.333333333333336,4.166666666666667,6.333333333333333,13.333333333333334,409.0,940.0,27.0,106.0,238.0,320.0,1.0,25.0,242.08333333333334,6.0,12,1083,1071,273.0,520.0,50.0,76.0,160.0,0.4351063829787234,0.25471698113207547,0.74375,0.1127659574468085,6.0,Knicks,12399000.0,0.1608479700547078,41,0.4390800561797753,31,0.7072899276572067,14,0.20588235294117654,34,0.10774410774410771,41,0.3452380952380953,10,0.08226291336430719,33,0.09549107750987604,32,0.057534246575342465,30,0.08730964467005076,31,0.09648662821185107,32,0.09465346534653465,32,0.1795997066978519,41,0.23851904592381631,42,0.4773237179487181,28,0.515211766809352,10,0.6680960548885078,18,0.6554621848739496,32,0.25000000000000083,9,0.08955223880597014,23,0.046875,4,0.11392405063291139,6,0.1122085048010974,21
1991-1992,1610612752,Regular Season,Knicks,New York,101.5609756097561,97.67073170731707,25.975609756097562,44.80487804878049,4.658536585365853,7.7317073170731705,14.682926829268293,3312.0,6947.0,201.0,618.0,1503.0,2049.0,3.8902439024390243,23.23170731707317,242.1341463414634,51.0,82,8328,8009,2130.0,3674.0,382.0,634.0,1204.0,0.476752555059738,0.32524271844660196,0.7335285505124451,0.08895926299121923,31.0,Knicks,12399000.0,0.49467319320472214,31,0.7176966292134833,9,0.8080133555926544,7,0.2926829268292683,26,0.39024390243902435,29,0.5862369337979095,23,0.8756490844493031,19,0.9137719656722517,23,0.5342465753424658,14,0.6071065989847716,14,0.7598321971683272,23,0.7794059405940594,21,0.6468366053876711,19,0.5135250656408379,23,0.4140293576603975,35,0.3575115390655369,24,0.7697255574614066,9,0.46800258564964436,23,0.2560975609756085,8,0.7611940298507462,5,0.4375,11,1.0,1,0.1122085048010974,21
1991-1992,1610612753,Regular Season,Magic,Orlando,101.58536585365853,108.5,21.853658536585368,42.68292682926829,4.475609756097561,7.841463414634147,16.463414634146343,3220.0,7102.0,197.0,608.0,1693.0,2268.0,-6.5375,24.109756097560975,240.3048780487805,21.0,82,8330,8897,1792.0,3500.0,367.0,643.0,1350.0,0.4533934103069558,0.32401315789473684,0.7464726631393298,0.08560968741199662,61.0,Magic,12250000.0,0.49539303196084056,30,0.36165730337078666,34,0.6627712854757928,21,0.2604017216642755,31,0.4124168514412418,26,0.9041811846689898,40,0.8505056026236677,23,0.9348862552785724,16,0.5232876712328767,15,0.5969543147208122,15,0.859465128474043,11,0.8661386138613861,8,0.3847655960976709,36,0.508730552797087,24,0.49418328584995247,25,0.33532329144157874,26,0.40305531732418526,35,0.5610859728506787,28,0.036585365853659325,17,0.31343283582089554,19,0.90625,25,1.0,1,0.10198902606310013,22
1991-1992,1610612754,Playoffs,Pacers,Indiana,107.66666666666667,115.0,23.333333333333332,35.0,4.0,8.666666666666666,12.666666666666666,111.0,242.0,20.0,45.0,81.0,103.0,-7.333333333333333,27.666666666666668,248.33333333333334,0.0,3,323,345,70.0,105.0,12.0,26.0,38.0,0.45867768595041325,0.4444444444444444,0.7864077669902912,0.1859504132231405,3.0,Pacers,15090000.0,0.6748728284864192,12,0.4894662921348314,26,0.13689482470784642,41,0.17647058823529413,35,0.579124579124579,19,0.22619047619047603,4,0.0008198961464881115,42,0.0004086636697997548,42,0.038356164383561646,31,0.025380710659898477,36,0.01415836392239119,40,0.008712871287128714,40,0.4440509623173617,32,0.978336827393431,3,0.7414737366193674,10,1.0,1,0.3750714694110921,37,0.93815987933635,40,1.0,1,0.0,27,0.0,1,0.0,12,0.2967764060356653,6
1991-1992,1610612754,Regular Season,Pacers,Indiana,112.15853658536585,110.26829268292683,29.24390243902439,44.47560975609756,4.7926829268292686,8.597560975609756,16.76829268292683,3498.0,7079.0,333.0,940.0,1868.0,2364.0,1.8902439024390243,26.0609756097561,243.35365853658536,40.0,82,9197,9042,2398.0,3647.0,393.0,705.0,1375.0,0.4941375900550925,0.35425531914893615,0.7901861252115059,0.13278711682441022,42.0,Pacers,15090000.0,0.8074431327382665,4,1.0,1,0.7854757929883139,8,0.3163558106169298,24,0.5651638334565164,20,0.9586236933797911,42,0.926482645531566,6,0.9317531671434409,18,0.8958904109589041,2,0.934010152284264,4,0.951232302045097,3,0.9041584158415842,5,0.8418828588354503,4,0.6266559614612605,11,0.7648704932968888,7,0.6478358654398,7,0.6993996569468268,15,0.7679379444085328,36,0.4024390243902424,5,0.5970149253731343,11,0.609375,17,1.0,1,0.2967764060356653,6
1991-1992,1610612755,Regular Season,76ers,Philadelphia,101.92682926829268,103.1951219512195,21.402439024390244,41.0609756097561,5.878048780487805,8.439024390243903,14.536585365853659,3187.0,6761.0,227.0,680.0,1757.0,2267.0,-1.2682926829268293,19.29268292682927,240.91463414634146,35.0,82,8358,8462,1755.0,3367.0,482.0,692.0,1192.0,0.47137997337671944,0.3338235294117647,0.7750330833700926,0.10057683774589558,47.0,76ers,14058000.0,0.5054707745465015,28,0.3226825842696629,36,0.5517529215358933,29,0.5078909612625538,14,0.5331362404533138,21,0.5601045296167247,21,0.8414867450122985,25,0.888434818144667,27,0.6054794520547945,10,0.6700507614213198,9,0.8930256948086,9,0.8657425742574257,9,0.58656051569933,25,0.5469848316685164,21,0.671038195740445,15,0.4344686398533418,19,0.5883361921097771,24,0.05042016806722698,3,0.10975609756097457,16,0.5223880597014925,13,0.6875,19,1.0,1,0.22599451303155008,7
1991-1992,1610612756,Playoffs,Suns,Phoenix,118.5,117.125,27.375,41.0,5.0,7.5,13.875,345.0,710.0,29.0,78.0,229.0,278.0,1.375,25.625,246.25,4.0,8,948,937,219.0,328.0,40.0,60.0,111.0,0.4859154929577465,0.3717948717948718,0.8237410071942446,0.10985915492957747,4.0,Suns,13593000.0,0.9946012093291101,2,0.8385709269662922,5,0.5475792988313857,30,0.35294117647058826,22,0.3434343434343435,33,0.4419642857142857,16,0.06477179557256081,35,0.0641601961585615,35,0.06301369863013699,29,0.05888324873096447,34,0.09176717357105402,33,0.07801980198019802,33,0.7496374745293661,11,0.6950491856152233,7,0.9726526471130784,2,0.4959565350580996,12,0.6812821612349914,16,0.7217194570135747,34,0.7499999999999991,2,0.05970149253731343,24,0.015625,2,0.06329113924050633,9,0.19410150891632372,8
1991-1992,1610612756,Regular Season,Suns,Phoenix,112.1219512195122,106.1829268292683,26.853658536585368,44.46341463414634,7.085365853658536,8.207317073170731,14.78048780487805,3553.0,7219.0,227.0,596.0,1861.0,2397.0,5.939024390243903,22.585365853658537,241.52439024390245,53.0,82,9194,8707,2202.0,3646.0,581.0,673.0,1212.0,0.4921734312231611,0.3808724832214765,0.7763871506049228,0.08255991134506165,29.0,Suns,13593000.0,0.8063633746040887,5,0.7935393258426968,6,0.7846410684474122,9,0.7209469153515065,7,0.4863266814486326,22,0.603658536585366,24,0.9415140748838481,4,0.9508241384007629,9,0.6054794520547945,10,0.584771573604061,16,0.9475616151022549,4,0.9172277227722773,4,0.8198465602920791,6,0.7304461609894052,5,0.679422996694586,14,0.31512097476882595,28,0.8417667238421955,5,0.39948287007110544,17,0.18292682926829323,12,0.7910447761194029,4,0.40625,10,1.0,1,0.19410150891632372,8
1991-1992,1610612757,Playoffs,Trail Blazers,Portland,109.95238095238095,106.61904761904762,25.761904761904763,42.61904761904762,4.619047619047619,8.761904761904763,15.19047619047619,848.0,1760.0,78.0,221.0,535.0,712.0,3.3333333333333335,26.333333333333332,245.95238095238096,13.0,21,2309,2239,541.0,895.0,97.0,184.0,319.0,0.4818181818181818,0.35294117647058826,0.7514044943820225,0.12556818181818183,8.0,Trail Blazers,12742000.0,0.7423320033455362,7,0.6992375601926165,11,0.6583989188329757,22,0.28571428571428564,27,0.5983645983645985,16,0.6768707482993196,29,0.2022410494670675,29,0.2071924805884757,28,0.19726027397260273,26,0.20406091370558377,28,0.25222863135815415,28,0.2499009900990099,28,0.7036689051709788,15,0.6215316315205328,12,0.5247227023912419,22,0.6000162197231835,9,0.7501429388221841,10,0.7968110321051496,37,0.7142857142857147,3,0.19402985074626866,21,0.078125,6,0.22784810126582278,3,0.13573388203017833,15
1991-1992,1610612757,Regular Season,Trail Blazers,Portland,111.40243902439025,104.13414634146342,25.182926829268293,46.86585365853659,5.0,9.182926829268293,15.841463414634147,3476.0,7352.0,325.0,944.0,1858.0,2463.0,7.2682926829268295,24.182926829268293,242.4390243902439,57.0,82,9135,8539,2065.0,3843.0,410.0,753.0,1299.0,0.47279651795429817,0.3442796610169492,0.7543645960211125,0.12840043525571274,25.0,Trail Blazers,12742000.0,0.7851281312985892,6,0.6492275280898877,14,0.9490818030050084,2,0.35294117647058826,22,0.683419561468342,11,0.7931184668989547,34,0.9204700737906532,8,0.9689415610952187,6,0.873972602739726,4,0.9380710659898477,3,0.9459884635553225,5,0.9433663366336633,3,0.6024530182322455,24,0.5877571687453365,16,0.5430525625409914,21,0.6187776237039013,8,0.888507718696398,2,0.5688429217840983,29,0.2926829268292678,7,0.8507462686567164,2,0.34375,8,1.0,1,0.13573388203017833,15
1991-1992,1610612758,Regular Season,Kings,Sacramento,104.2560975609756,110.3170731707317,23.865853658536587,41.5609756097561,7.536585365853658,8.865853658536585,16.170731707317074,3348.0,7189.0,238.0,675.0,1615.0,2162.0,-5.864197530864198,21.5,241.82926829268294,29.0,82,8549,9046,1957.0,3408.0,618.0,727.0,1326.0,0.46571150368618724,0.35259259259259257,0.7469935245143385,0.09389344832382807,53.0,Kings,12492000.0,0.5742153757558305,20,0.5354634831460675,24,0.5859766277128549,27,0.8005738880918221,4,0.6193643754619363,15,0.8519163763066204,37,0.8854878382071604,16,0.9467375017027653,12,0.6356164383561644,9,0.6649746192893401,10,0.8185631882538018,14,0.8241584158415841,15,0.522964798105662,27,0.620172373631493,13,0.497408619749045,24,0.39019655344811616,21,0.42673061855451794,34,0.28442146089204917,9,0.21951219512195255,10,0.43283582089552236,15,0.78125,21,1.0,1,0.11858710562414267,19
1991-1992,1610612759,Playoffs,Spurs,San Antonio,103.33333333333333,112.33333333333333,17.666666666666668,38.0,8.666666666666666,7.666666666666667,14.666666666666666,123.0,253.0,10.0,24.0,54.0,81.0,-9.0,24.0,240.0,0.0,3,310,337,53.0,114.0,26.0,23.0,44.0,0.48616600790513836,0.4166666666666667,0.6666666666666666,0.09486166007905138,3.0,Spurs,11587000.0,0.5469814761493423,23,0.0,42,0.34223706176961605,38,1.0,1,0.37710437710437716,30,0.5833333333333331,22,0.004099480732440558,41,0.0019070971257321892,41,0.010958904109589041,34,0.0040609137055837565,42,0.0,43,0.0,43,0.7524480528189414,10,0.8700209643605871,4,0.0,43,0.39661017859829356,20,0.31646655231560894,41,0.5494505494505495,27,0.0,18,0.0,27,0.0,1,0.0,12,0.05651577503429355,24
1991-1992,1610612759,Regular Season,Spurs,San Antonio,103.95121951219512,100.63414634146342,24.51219512195122,46.109756097560975,7.414634146341464,8.890243902439025,15.585365853658537,3377.0,7090.0,118.0,404.0,1652.0,2246.0,3.317073170731707,21.9390243902439,241.21951219512195,47.0,82,8524,8252,2010.0,3781.0,608.0,729.0,1278.0,0.4763046544428773,0.29207920792079206,0.7355298308103295,0.056981664315937944,35.0,Spurs,11587000.0,0.5652173913043479,21,0.5912921348314607,22,0.8973288814691152,4,0.7790530846484937,6,0.6242916974624293,14,0.7473867595818816,31,0.8934135009565455,13,0.9332516005993734,17,0.30684931506849317,23,0.3898477157360406,24,0.8379653906659675,12,0.8574257425742574,12,0.6418115170137346,20,0.38420823214396904,37,0.4264219010434508,33,0.14568563424706152,38,0.7495711835334476,11,0.33096315449256614,12,0.1463414634146339,14,0.7014925373134329,7,0.5,13,1.0,1,0.05651577503429355,24
1991-1992,1610612760,Playoffs,SuperSonics,Seattle,105.55555555555556,108.55555555555556,20.444444444444443,40.44444444444444,6.222222222222222,6.555555555555555,15.777777777777779,355.0,731.0,29.0,99.0,211.0,267.0,-3.0,26.444444444444443,240.0,4.0,9,950,977,184.0,364.0,56.0,59.0,142.0,0.4856361149110807,0.29292929292929293,0.7902621722846442,0.1354309165526676,5.0,SuperSonics,13308000.0,0.612566785040151,17,0.23993445692883877,38,0.5095529586347616,35,0.5686274509803922,10,0.1526374859708193,39,0.7817460317460319,33,0.06750478272752118,34,0.06702084184715978,34,0.06301369863013699,29,0.08020304568527918,32,0.08232826428945988,34,0.07366336633663366,34,0.746503075242147,12,0.387523029032463,35,0.7653414001728609,6,0.6653489149743749,5,0.5274442538593482,28,0.8085901027077496,38,0.0,18,0.05970149253731343,24,0.03125,3,0.0759493670886076,8,0.17455418381344306,9
1991-1992,1610612760,Regular Season,SuperSonics,Seattle,106.54878048780488,104.67073170731707,22.890243902439025,43.15853658536585,5.463414634146342,9.451219512195122,15.609756097560975,3380.0,7128.0,205.0,647.0,1772.0,2263.0,2.1728395061728394,23.804878048780488,242.1341463414634,47.0,82,8737,8583,1877.0,3539.0,448.0,775.0,1280.0,0.47418630751964086,0.3168469860896445,0.7830313742819266,0.09076879910213244,35.0,SuperSonics,13308000.0,0.6418802188309818,15,0.45119382022471916,30,0.6953255425709515,16,0.43472022955523687,19,0.7376201034737621,8,0.7517421602787455,32,0.8942333971030336,11,0.9384280070835036,14,0.5452054794520548,13,0.6365482233502539,13,0.9008914525432616,8,0.8641584158415841,10,0.6180453508259587,22,0.48078698978351947,27,0.7205660740791094,11,0.3694982622678702,22,0.7093365521038477,13,0.5287653522947641,26,0.2560975609756085,8,0.7014925373134329,7,0.5,13,1.0,1,0.17455418381344306,9
1991-1992,1610612762,Playoffs,Jazz,Utah,102.875,102.5,22.9375,39.3125,4.75,7.4375,13.6875,592.0,1234.0,29.0,98.0,433.0,536.0,0.375,22.125,241.5625,9.0,16,1646,1640,367.0,629.0,76.0,119.0,219.0,0.47974068071312803,0.29591836734693877,0.8078358208955224,0.07941653160453808,7.0,Jazz,12761000.0,0.5334545061906133,25,0.4552756320224719,29,0.43207429048414026,37,0.3088235294117647,25,0.33080808080808083,34,0.4084821428571428,14,0.132276578300082,31,0.13554011715025202,31,0.06301369863013699,29,0.07918781725888324,33,0.19874147876245413,30,0.1801980198019802,30,0.6803609965482674,17,0.39917853934026437,34,0.8741628396479142,4,0.29429860894686793,29,0.6461192109777015,20,0.35067873303167424,14,0.18749999999999978,11,0.13432835820895522,22,0.0625,5,0.16455696202531644,5,0.13703703703703704,14
1991-1992,1610612762,Regular Season,Jazz,Utah,108.2560975609756,101.86585365853658,26.682926829268293,44.390243902439025,5.463414634146342,8.71951219512195,15.170731707317072,3379.0,6866.0,158.0,458.0,1961.0,2490.0,6.390243902439025,21.29268292682927,242.4390243902439,55.0,82,8877,8353,2188.0,3640.0,448.0,715.0,1244.0,0.492135158753277,0.34497816593886466,0.7875502008032128,0.06670550538887271,27.0,Jazz,12761000.0,0.6922689317592857,11,0.7787921348314608,7,0.7796327212020033,10,0.43472022955523687,19,0.58980044345898,17,0.6733449477351915,28,0.8939600983875375,12,0.9027380465876583,26,0.41643835616438357,17,0.4446700507614213,20,1.0,1,0.954059405940594,2,0.8194171736464337,7,0.5904808986295351,14,0.7485480383070741,9,0.21009827055854474,33,0.8576329331046313,3,0.2624434389140272,8,0.2926829268292678,7,0.8208955223880597,3,0.375,9,1.0,1,0.13703703703703704,14
1991-1992,1610612764,Regular Season,Bullets,Washington,102.3780487804878,106.84146341463415,24.524390243902438,41.63414634146341,5.146341463414634,8.695121951219512,14.792682926829269,3364.0,7301.0,146.0,537.0,1521.0,1956.0,-4.246913580246914,22.585365853658537,242.1341463414634,25.0,82,8395,8761,2011.0,3414.0,422.0,713.0,1213.0,0.46075880016436105,0.2718808193668529,0.7776073619631901,0.07355156827831803,57.0,,,0.5187877915346961,26,0.5923455056179775,21,0.5909849749582637,26,0.37876614060258257,21,0.5848731214584874,18,0.605836236933798,25,0.889860617655097,15,0.9619942787086228,8,0.3835616438356164,18,0.5248730964467005,17,0.7692711064499214,21,0.7425742574257426,25,0.4673994071456812,30,0.30544722017263387,39,0.686978920874626,12,0.2554479380156552,31,0.4835990936619867,33,0.39948287007110544,17,0.2560975609756085,8,0.373134328358209,16,0.84375,22,1.0,1,,
1991-1992,1610612765,Playoffs,Pistons,Detroit,84.8,92.6,21.6,36.8,4.6,5.8,13.6,158.0,377.0,12.0,39.0,96.0,126.0,-7.8,23.4,245.0,2.0,5,424,463,108.0,184.0,23.0,29.0,68.0,0.41909814323607425,0.3076923076923077,0.7619047619047619,0.10344827586206896,3.0,Pistons,15428000.0,0.0,42,0.33974719101123607,35,0.260100166944908,39,0.28235294117647053,28,0.0,43,0.39285714285714274,13,0.013664935774801858,39,0.01879852881078872,38,0.01643835616438356,33,0.019289340101522844,38,0.02202412165705296,38,0.01782178217821782,39,0.0,43,0.4450895016932753,30,0.5897435897435894,18,0.45348961085448386,16,0.3586620926243568,40,0.48584356819650926,24,0.5999999999999993,4,0.029850746268656716,25,0.0,1,0.02531645569620253,10,0.31995884773662553,5
1991-1992,1610612765,Regular Season,Pistons,Detroit,98.9390243902439,96.89024390243902,23.158536585365855,44.28048780487805,4.353658536585366,6.658536585365853,14.365853658536585,3191.0,6867.0,165.0,526.0,1566.0,2108.0,2.048780487804878,20.073170731707318,241.21951219512195,48.0,82,8113,7945,1899.0,3631.0,357.0,546.0,1178.0,0.4646861802825106,0.31368821292775667,0.7428842504743833,0.07659822338721421,34.0,Pistons,15428000.0,0.41729052692196944,37,0.47436797752809,28,0.7721202003338898,12,0.23888091822094693,32,0.17344173441734415,38,0.5296167247386758,20,0.8425799398742826,24,0.902874267810925,25,0.43561643835616437,16,0.5137055837563452,18,0.7928683796539067,18,0.8027722772277228,17,0.5114614857158453,28,0.4684697611019442,28,0.4719627305016301,29,0.27562958084834943,30,0.7049742710120068,14,0.13316095669036862,4,0.1463414634146339,14,0.7164179104477612,6,0.484375,12,1.0,1,0.31995884773662553,5
1991-1992,1610612766,Regular Season,Hornets,Charlotte,109.51219512195122,113.41463414634147,27.853658536585368,43.0609756097561,3.7804878048780486,10.024390243902438,15.060975609756097,3613.0,7568.0,117.0,369.0,1637.0,2168.0,-3.45,22.182926829268293,241.52439024390245,31.0,82,8980,9300,2284.0,3531.0,310.0,822.0,1235.0,0.47740486257928116,0.3170731707317073,0.7550738007380073,0.04875792811839323,51.0,Hornets,12625000.0,0.7293406276993953,9,0.8799157303370789,2,0.6886477462437397,17,0.13773314203730272,38,0.853412170485341,6,0.6537456445993031,27,0.9579119978136102,3,0.998365345320801,2,0.3041095890410959,24,0.35431472081218274,26,0.8300996329313057,13,0.8265346534653465,14,0.6541549764934356,18,0.48166896763307254,26,0.5474441763648402,20,0.09120998775707273,42,0.5116209262435678,29,0.3568196509372981,15,0.18292682926829323,12,0.4626865671641791,14,0.75,20,1.0,1,0.12770919067215364,16
1992-1993,1610612737,Playoffs,Hawks,Atlanta,93.33333333333333,109.66666666666667,16.333333333333332,38.666666666666664,3.6666666666666665,8.0,15.333333333333334,107.0,250.0,10.0,36.0,56.0,79.0,-16.333333333333332,23.333333333333332,240.0,0.0,3,280,329,49.0,116.0,11.0,24.0,46.0,0.428,0.2777777777777778,0.7088607594936709,0.144,3.0,Hawks,18036000.0,0.2341838952008441,40,0.0,41,0.24905087319665878,37,0.1269451269451269,41,0.4991304347826087,23,0.6534865900383141,24,0.0,43,0.0,41,0.0076726342710997444,40,0.007497656982193065,38,0.0,40,0.004027386226339106,40,0.2351881931334875,41,0.1509121061359868,39,0.4042676311030742,39,0.7046649524926686,5,0.0,43,0.4711218627154519,24,0.0,21,0.0,33,0.0,1,0.0,10,0.4998607048335423,6
1992-1993,1610612737,Regular Season,Hawks,Atlanta,107.48780487804878,108.35365853658537,25.414634146341463,44.31707317073171,3.3902439024390243,9.829268292682928,15.768292682926829,3392.0,7272.0,382.0,1076.0,1648.0,2221.0,-0.8658536585365854,22.036585365853657,241.82926829268294,43.0,82,8814,8885,2084.0,3634.0,278.0,806.0,1293.0,0.46644664466446645,0.3550185873605948,0.7420081044574516,0.14796479647964797,39.0,Hawks,18036000.0,0.7746321475135033,9,0.7375371409706174,11,0.7767653758542141,9,0.07125307125307123,42,0.7600000000000001,6,0.7313793103448273,28,0.9557753855106197,9,0.9901297236322617,4,0.959079283887468,3,0.9821930646672915,2,0.8577586206896551,18,0.8666935159081756,17,0.6594104466298963,25,0.570548743272485,13,0.5727192813190111,27,0.7357066951856477,4,0.6608197290725947,27,0.32642878742062276,15,0.1317073170731717,15,0.6935483870967742,11,0.5294117647058824,17,1.0,1,0.4998607048335423,6
